title,description,size,availability,price
Шкаф медицинский ШМС-2-Р-2,"
ВхШхГ, мм: 1730х800х370
",['1730х800х370'],Есть в наличии,22 720 руб.
Шкаф медицинский ШМС-2 с трейзером,"
ВхШхГ, мм: 1680х800х370
",['1680х800х370'],Есть в наличии,22 450 руб.
Шкаф медицинский ШМС-1-А-Т-Р-1,"
ВхШхГ, мм: 1730х555х320
",['1730х555х320'],Есть в наличии,23 890 руб.
Аптечка G39,"
ВхШхГ, мм: 390х300х160
Вес, кг: 2
",['390х300х160'],Есть в наличии,2 330 руб.
Рециркулятор бактерицидный с корпусом из нержавеющей стали МСК-5911Б,"
ВхШхГ, мм: 1080х300х130
Вес, кг: 8
",['1080х300х130'],Есть в наличии,19 470 руб.
Шкаф медицинский ШМС-2-Р-2-Ц,"
ВхШхГ, мм: 1730х800х370
",['1730х800х370'],Есть в наличии,24 310 руб.
Шкаф медицинский ШМС-1-Т-Р-3,"
ВхШхГ, мм: 1730х555х320
",['1730х555х320'],Есть в наличии,24 860 руб.
Шкаф медицинский ШММ-1-Р-3,"
ВхШхГ, мм: 1730х555х320
",['1730х555х320'],Есть в наличии,25 920 руб.
Шкаф медицинский ШМС-1-А-Р-2/1,"
ВхШхГ, мм: 1730х555х320
",['1730х555х320'],Есть в наличии,26 350 руб.
Стойка для дозатора СД-1 (Чёрный),"
ВхШхГ, мм: 1425х395х395
",['1425х395х395'],Есть в наличии,2 480 руб.
Стойка для дозатора СД-2 (Чёрный),"
ВхШхГ, мм: 1435х417х417
",['1435х417х417'],Есть в наличии,2 750 руб.
Стойка для дозатора СД-4 (Чёрный),"
ВхШхГ, мм: 1475х370х370
",['1475х370х370'],Есть в наличии,3 240 руб.
Стойка для дозатора СД-5 (телескопическая) (Чёрный),"
ВхШхГ, мм: 1200х395х395
",['1200х395х395'],Есть в наличии,2 730 руб.
Стойка для дозатора СД-6 (с флаконом 1 л) (Чёрный),"
ВхШхГ, мм: 1030х395х395
",['1030х395х395'],Есть в наличии,2 210 руб.
Шкаф медицинский ШММ-2-Р-2-Ц,"
ВхШхГ, мм: 1730х800х370
",['1730х800х370'],Есть в наличии,27 100 руб.
Шкаф медицинский ШМС-1-А-Т-Р-2/1,"
ВхШхГ, мм: 1730х555х320
",['1730х555х320'],Есть в наличии,28 800 руб.
Шкаф медицинский ШМС-2-А-Р-2,"
ВхШхГ, мм: 1730х800х370
",['1730х800х370'],Есть в наличии,29 880 руб.
Шкаф медицинский для инструментария и медикаментов,"
ВхШхГ, мм: 1680х800х380
",['1680х800х380'],Есть в наличии,31 350 руб.
Стойка для дозатора СД-7 (Чёрный),"
ВхШхГ, мм: 1710х395х395
",['1710х395х395'],Есть в наличии,2 930 руб.
Держатель для антисептика настенный локтевой ДЛТ-1 (с флаконом 1 л) (Чёрный),"
ВхШхГ, мм: 280х90х310
",['280х90х310'],Есть в наличии,1 040 руб.
Держатель для антисептика настенный локтевой ДЛТ-1 (без флакона) (Чёрный),"
ВхШхГ, мм: 280х90х220
",['280х90х220'],Есть в наличии,1 040 руб.
Подлокотник (второй) к креслу КСЭМ-05,"
",[],Нет в наличии,5 690 руб.
Плевательница к креслу КСЭМ-05,"
",[],Нет в наличии,18 980 руб.
Светильник галогеновый к креслу КСЭМ-05,"
",[],Нет в наличии,37 990 руб.
Светильник светодиодный к креслу КСЭМ-05,"
",[],Нет в наличии,51 280 руб.
Шкаф медицинский ШМС-2-Р-4/2,"
ВхШхГ, мм: 1730х800х370
",['1730х800х370'],Есть в наличии,31 660 руб.
Инфузионная стойка к креслу КСЭМ-05-01,"
",[],Нет в наличии,12 450 руб.
комплект колёс к креслу КСЭМ-05-01,"
",[],Нет в наличии,3 810 руб.
Шкаф для кабинета врача ШКВ-01,"
ВхШхГ, мм: 1850х800х400
",['1850х800х400'],Есть в наличии,29 850 руб.
Шкаф для уборочного инвентаря МСК-649 (ШМм-МСК-649),"
ВхШхГ, мм: 1800х500х500
",['1800х500х500'],Есть в наличии,24 430 руб.
Шкаф медицинский МД 2 ШМ,"
ВхШхГ, мм: 1830х915х458
Вес, кг: 47
",['1830х915х458'],Есть в наличии,19 360 руб.
Шкаф медицинский HILFE МД 1 ШМ-SSD,"
ВхШхГ, мм: 1850х600х400
Вес, кг: 43
",['1850х600х400'],Есть в наличии,32 300 руб.
Медицинский шкаф HILFE МД 2 ШМ-SSR,"
ВхШхГ, мм: 1850х800х400
Вес, кг: 58
",['1850х800х400'],Есть в наличии,43 890 руб.
Медицинский шкаф HILFE МД 2 ШМ-SSK,"
ВхШхГ, мм: 1850х800х400
Вес, кг: 70
",['1850х800х400'],Есть в наличии,59 930 руб.
Шкаф медицинский двухстворчатый со стеклом и ящиками ШМЛЯ СКБ-2С,"
ВхШхГ, мм: 1800х800х400
",['1800х800х400'],Есть в наличии,22 760 руб.
Шкаф для медикаментов металлический ШМ (белый),"
ВхШхГ, мм: 1750х800х400
",['1750х800х400'],Есть в наличии,33 800 руб.
Шкаф медицинский МСК-5647.01-11 (ШМ-04) нерж.сталь,"
ВхШхГ, мм: 1755х700х320
Вес, кг: 45
",['1755х700х320'],Есть в наличии,121 700 руб.
Шкаф для медикаментов металлический ШМ.1 (белый),"
ВхШхГ, мм: 1750х700х300
",['1750х700х300'],Есть в наличии,31 410 руб.
Шкаф для медикаментов стекло/металл ШМ-2 (белый),"
ВхШхГ, мм: 1750х800х400
",['1750х800х400'],Есть в наличии,33 800 руб.
Шкаф для медикаментов стекло/металл ШМ-2.1 (белый),"
ВхШхГ, мм: 1750х700х300
",['1750х700х300'],Есть в наличии,31 410 руб.
Шкаф для медикаментов (стекло) ШМ-3 (белый),"
ВхШхГ, мм: 1900х800х400
",['1900х800х400'],Есть в наличии,51 240 руб.
Шкаф для медикаментов (стекло) ШМ-3.1 (белый),"
ВхШхГ, мм: 1900х700х300
",['1900х700х300'],Есть в наличии,47 000 руб.
"Шкаф металлический для медикаментов, с ящиками ШдМ-2 (белый)","
ВхШхГ, мм: 1750х800х400
",['1750х800х400'],Есть в наличии,48 960 руб.
"Шкаф металлический для медикаментов, с ящиками ШдМ-2.1 (белый)","
ВхШхГ, мм: 1750х700х300
",['1750х700х300'],Есть в наличии,42 730 руб.
"Шкаф металлический для медикаментов (стекло), с ящиками ШдМ-3 (белый)","
ВхШхГ, мм: 1750х800х400
",['1750х800х400'],Есть в наличии,48 960 руб.
"Шкаф металлический для медикаментов (стекло), с ящиками ШдМ-3.1 (белый)","
ВхШхГ, мм: 1750х700х300
",['1750х700х300'],Есть в наличии,42 730 руб.
Шкаф металлический для медикаментов с сейфом ШдМ-4 (белый),"
ВхШхГ, мм: 1750х800х400
",['1750х800х400'],Есть в наличии,40 740 руб.
Шкаф металлический для медикаментов с сейфом ШдМ-4.1 (белый),"
ВхШхГ, мм: 1750х700х300
",['1750х700х300'],Есть в наличии,36 030 руб.
Шкаф металлический для медикаментов с сейфом (стекло) ШдМ-5 (белый),"
ВхШхГ, мм: 1750х800х400
",['1750х800х400'],Есть в наличии,40 740 руб.
Шкаф металлический для медикаментов с сейфом (стекло) ШдМ-5.1 (белый),"
ВхШхГ, мм: 1750х700х300
",['1750х700х300'],Есть в наличии,36 030 руб.
"Шкаф для медикаментов стекло в металлической рамке, с ящиками ШМ-4 (белый)","
ВхШхГ, мм: 1900х800х400
",['1900х800х400'],Есть в наличии,85 700 руб.
"Шкаф для медикаментов стекло в металлической рамке, с ящиками ШМ-4.1 (белый)","
ВхШхГ, мм: 1900х700х300
",['1900х700х300'],Есть в наличии,83 410 руб.
Шкаф для медикаментов ШМ-5 (белый),"
ВхШхГ, мм: 1900х800х400
",['1900х800х400'],Есть в наличии,89 780 руб.
Шкаф для медикаментов ШМ-5.1 (белый),"
ВхШхГ, мм: 1900х700х300
",['1900х700х300'],Есть в наличии,86 470 руб.
Шкаф для медикаментов ШМ-6 (белый),"
ВхШхГ, мм: 1900х800х400
",['1900х800х400'],Есть в наличии,94 280 руб.
Шкаф для медикаментов ШМ-6.1 (белый),"
ВхШхГ, мм: 1900х700х300
",['1900х700х300'],Есть в наличии,90 790 руб.
Шкаф металлический для медикаментов с сейфом ШдМ (белый),"
ВхШхГ, мм: 1750х800х400
",['1750х800х400'],Есть в наличии,72 970 руб.
Шкаф медицинский ШМД-01,"
ВхШхГ, мм: 1850х600х400
",['1850х600х400'],Есть в наличии,23 280 руб.
Шкаф медицинский ШМД-02,"
ВхШхГ, мм: 1805х600х400
",['1805х600х400'],Есть в наличии,24 340 руб.
Шкаф медицинский ШМД-05,"
ВхШхГ, мм: 1850х600х400
",['1850х600х400'],Есть в наличии,30 900 руб.
Шкаф медицинский М1 165.57.32 C,"
ВхШхГ, мм: 1655х570х320
Вес, кг: 28
",['1655х570х320'],Есть в наличии,12 160 руб.
Шкаф медицинский М1 175.60.40 C,"
ВхШхГ, мм: 1750х600х400
Вес, кг: 31
",['1750х600х400'],Есть в наличии,15 540 руб.
Шкаф медицинский двухсекционный одностворчатый ШМ СКБ-1М,"
ВхШхГ, мм: 1800х400х500
Вес, кг: 40.2
",['1800х400х500'],Есть в наличии,22 510 руб.
Шкаф медицинский односекционный одностворчатый ШМ1 СКБ-М,"
ВхШхГ, мм: 1800х502х402
Вес, кг: 39
",['1800х502х402'],Есть в наличии,22 460 руб.
Шкаф медицинский двухсекционный одностворчатый ШМС СКБ-1СМ,"
ВхШхГ, мм: 1800х502х402
Вес, кг: 42.3
",['1800х502х402'],Есть в наличии,22 930 руб.
Шкаф медицинский двухсекционный одностворчатый ШМСт СКБ-Д,"
ВхШхГ, мм: 1800х502х402
Вес, кг: 36.3
",['1800х502х402'],Есть в наличии,20 880 руб.
Шкаф медицинский МСК-5646.01-11 (ШМ-03) нерж.сталь,"
ВхШхГ, мм: 1755х570х320
Вес, кг: 39
",['1755х570х320'],Есть в наличии,93 610 руб.
Шкаф медицинский односекционный стеллаж-ящик ШМСт СКБ-Я,"
ВхШхГ, мм: 1800х502х402
Вес, кг: 51.2
",['1800х502х402'],Есть в наличии,32 270 руб.
Шкаф медицинский двухсекционный одностворчатый с ящиками ШМЯ СКБ-1С,"
ВхШхГ, мм: 1800х402х502
Вес, кг: 57.5
",['1800х402х502'],Есть в наличии,33 510 руб.
Шкаф медицинский - стеллаж ШМСт СКБ-1,"
ВхШхГ, мм: 1800х402х502
Вес, кг: 32.3
",['1800х402х502'],Нет в наличии,18 490 руб.
Шкаф медицинский двухсекционный одностворчатый ШМЛС СКБ,"
ВхШхГ, мм: 1800х500х400
Вес, кг: 44
",['1800х500х400'],Есть в наличии,11 590 руб.
Шкаф медицинский двухсекционный одностворчатый ШМЛ СКБ,"
ВхШхГ, мм: 1800х500х400
Вес, кг: 44
",['1800х500х400'],Есть в наличии,12 110 руб.
Шкаф медицинский одностворчатый двухсекционный с ящиками ШМЛЯ СКБ-С,"
ВхШхГ, мм: 1800х500х400
Вес, кг: 45.6
",['1800х500х400'],Есть в наличии,14 150 руб.
