title,description,size,availability,price
Шкаф Valberg (BRANDMAUER) BM-1260 КL,"
ВхШхГ, мм: 1220х600х520
Вес, кг: 72
",['1220х600х520'],Есть в наличии,67 810 руб.
Шкаф медицинский ШМД-04,"
ВхШхГ, мм: 1850х600х400
",['1850х600х400'],Есть в наличии,33 780 руб.
Шкаф инструментальный TNC 182.6S,"
ВхШхГ, мм: 1800х1000х500
Вес, кг: 70.4
",['1800х1000х500'],Есть в наличии,48 770 руб.
Шкаф для белья и одежды МД-507.01 (ШМБО-МСК),"
ВхШхГ, мм: 1800х450х560
Вес, кг: 50
",['1800х450х560'],Есть в наличии,12 890 руб.
Шкаф для одежды ШМ-21(400),"
ВхШхГ, мм: 1850х400х490
Вес, кг: 23
",['1850х400х490'],Есть в наличии,11 200 руб.
Шкаф инструментальный ВЛ-052-07,"
ВхШхГ, мм: 2000х1024х625
Вес, кг: 92
",['2000х1024х625'],Есть в наличии,89 590 руб.
Шкаф для паркинга 2300х1550х1200 (односекционный),"
ВхШхГ, мм: 2300х1550х1200
",['2300х1550х1200'],Есть в наличии,124 960 руб.
Картотечный шкаф КД-613,"
ВхШхГ, мм: 1000х446х600
Вес, кг: 50.45
",['1000х446х600'],Есть в наличии,32 170 руб.
Картотечный шкаф ШК-10,"
ВхШхГ, мм: 1000х1000х650
",['1000х1000х650'],Есть в наличии,93 830 руб.
Шкаф для сумок ШМ-14,"
ВхШхГ, мм: 1850х300х490
Вес, кг: 18.6
",['1850х300х490'],Есть в наличии,10 860 руб.
